"4721"," Bjuvet","50.44573","30.61439","4","45","30"
"4722"," Obnazhenie lavi","44.89808","34.14692","4","83","16"
"4723"," Ljubovelj oz.","51.87361","24.40361","4","41","22"
"4724"," Svirinecj oz.","51.703","24.79365","4","93","41"
"4725"," Kobila gora","48.08181","24.07473","4","15","40"
"4726"," Atlantida","48.60477","26.33423","4","78","54"
"4727"," Luki oz.","51.85412","24.62128","4","89","13"
"4728"," Visokij strimchak","48.73783","22.52412","4","72","19"
"4729"," Ckeljskaja peshtera","44.46073","33.86882","4","81","22"
"4730"," Chornoe oz.","51.47918","23.91057","4","71","35"
"4731"," Nikolaja mis","44.38637","33.77686","4","54","36"
"4732"," Mamina peshtera","44.85462","34.51645","4","92","6"
"4733"," Erik oz.","50.37599","30.5614","4","38","57"
"4734"," Holodnaja","44.78734","34.28828","4","100","53"
"4735"," Kachik (sol.) oz.","45.02709","35.90525","4","69","54"
"4736"," Sorochij Brid oz.","50.10417","29.97889","4","70","54"
"4737"," Bukinskij kanjon","49.09574","30.39654","4","20","2"
"4738"," Rodnik Kaptirovannij","44.61417","33.73083","4","52","51"
"4739"," Bahchisarajskij mengir","44.76773","33.90955","4","81","41"
"4740"," Alekseevskij majak","45.0125","35.42445","4","80","44"
"4741"," Svjatogo Ilji mis","45.0125","35.42445","4","32","26"
"4742"," Bjuvet","50.43944","30.60669","4","7","41"
"4743"," At-Bash gora 1196 m","44.44782","33.98292","4","1","12"
"4744"," Medvedj gora (Aju-Dag)","44.56051","34.32653","4","12","59"
"4745"," Barancha gora","48.81119","24.14467","4","17","2"
"4746"," Rodnik UA-Ukraine","44.89088","34.85548","4","69","9"
"4747"," Majak 30 m.","46.54525","32.33987","4","19","16"
"4748"," Ajtodor mis","44.42767","34.12004","4","51","60"
"4749"," Ben-Bash-Koba (Tisjachegolovaja)","44.78512","34.28683","4","70","51"
"4750"," Kapchik mis","44.81623","34.91023","4","75","15"
"4751"," UA-Bassejn Spartak","48.61888","22.30904","5","54","55"
"4752"," UA-Bassejn CSKA","50.44387","30.47467","5","24","10"
"4753"," UA-Bassejn Fristajl","50.06916","29.94445","5","57","4"
"4754"," UA-Bassejn Dinamo","49.82167","24.03833","5","71","16"
"4755"," UA-Bassejn im. 200-letija Sevastopolja","44.60258","33.51069","5","44","11"
"4756"," UA-Bassejn shkoli","50.50842","30.78201","5","58","46"
"4757"," UA-Tepminaljnij bassejn +32","48.21111","22.64944","5","23","14"
"4758"," UA-Bassejn","48.29195","39.74189","5","72","2"
"4759"," UA-Bassejn","50.43024","30.51876","5","61","51"
"4760"," UA-Bassejn Meteor","48.43651","35.00299","5","39","50"
"4761"," UA-Bassejn","51.34083","25.84639","5","27","12"
"4762"," UA-Bassejn","49.43718","32.05675","5","50","58"
"4763"," UA-Bassejn","49.79372","30.14757","5","7","51"
"4764"," UA-Bassejn DIIT-a","48.43464","35.0498","5","77","43"
"4765"," UA-Bassejn","49.82677","24.00919","5","14","22"
"4766"," UA-Bassejn","46.99179","31.9964","5","42","45"
"4767"," UA-Bassejn MiKomp","48.50256","34.62718","5","81","41"
"4768"," UA-Bassejn Spartak","49.87086","24.02456","5","62","50"
"4769"," UA-Bassejn","50.4428","30.44967","5","33","60"
"4770"," UA-Bassejn Stroitelj","48.46619","38.80367","5","30","43"
"4771"," UA-Bassejn","48.5935","22.97349","5","6","31"
"4772"," UA-Bassejn Neptun","49.05647","33.40596","5","87","17"
"4773"," UA-Bassejn","46.68006","32.61864","5","3","32"
"4774"," UA-Deljfin","49.58896","34.55508","5","58","32"
"4775"," UA-Bassejn DJuSSh-2","44.59523","33.48963","5","28","59"
"4776"," UA-Bassejn","46.62792","31.47273","5","21","5"
"4777"," UA-Otkritij bassejn","47.83476","35.12431","5","100","40"
"4778"," UA-Bassejn","50.24737","28.66665","5","86","31"
"4779"," UA-Bassejn Kupava","50.50944","30.76944","5","54","17"
"4780"," UA-Bassejn","50.52104","30.60131","5","32","30"
"4781"," UA-Bassejn","49.83139","24.03639","5","19","3"
"4782"," UA-Bassejn","46.40573","30.72262","5","17","9"
"4783"," UA-Bassejn Med.akademii","48.44852","35.06095","5","63","51"
"4784"," UA-Bassejn Avangard","50.60511","26.25741","5","49","15"
"4785"," UA-Bassejn Kgmi","48.46969","38.80531","5","76","1"
"4786"," UA-Dajving centr Aleks","50.44407","30.6298","5","39","2"
"4787"," UA-Bassejn Ntu","48.01385","37.80478","5","77","48"
"4788"," UA-Bassejn","50.46032","30.4345","5","12","25"
"4789"," UA-Bassejn","47.89824","33.38979","5","67","7"
"4790"," UA-Bassejn","50.49861","30.6075","5","4","57"
"4791"," UA-Bassejn","50.395","30.63944","5","67","11"
"4792"," UA-Bassejn Deljfin","50.63266","26.20362","5","37","46"
"4793"," UA-Bassejn Deljfin","48.67","33.11861","5","27","4"
"4794"," UA-Bassejn","47.49058","34.65319","5","18","55"
"4795"," UA-bassejn","50.56305","30.22389","5","12","37"
"4796"," UA-Tenisni korti","48.91197","24.71582","5","37","22"
"4797"," UA-Tenisni korti","50.24601","28.66708","5","69","30"
"4798"," UA-Tenisni korti","49.05359","33.23305","5","18","1"
"4799"," UA-Tenisni korti","46.62779","31.47402","5","77","6"
"4800"," UA-Tenisni korti","46.76463","33.36117","5","62","45"
"4801"," UA-Tenisni korti","50.50621","30.43911","5","30","51"
"4802"," UA-Tenisni korti","44.59629","33.44946","5","31","29"
"4803"," UA-Akademija Tennisa","46.47611","30.75833","5","69","59"
"4804"," UA-Tenisni korti","50.02141","36.25073","5","8","17"
"4805"," UA-Tenisni korti","44.46946","34.14437","5","97","29"
"4806"," UA-Tenisni korti","44.59826","33.49446","5","98","51"
"4807"," UA-Tenisni korti","47.56361","34.39194","5","11","26"
"4808"," UA-Tenisni korti","50.44238","30.47361","5","96","30"
"4809"," UA-Tenisni korti","49.82329","23.95475","5","62","44"
"4810"," UA-Tenisni korti","48.46222","35.07388","5","15","8"
"4811"," UA-Tennisnie korti SK Meteor","48.43357","35.00635","5","12","42"
"4812"," UA-Tenisni korti","50.47228","30.50576","5","18","4"
"4813"," UA-Tenisni korti","50.47341","30.48311","5","48","31"
"4814"," UA-Tenisni korti","48.55362","35.84521","5","98","8"
"4815"," UA-Tenisni korti","44.54058","34.27613","5","75","12"
"4816"," UA-Tenisni korti","49.10504","33.40693","5","48","59"
"4817"," UA-Tenisni korti","50.40861","30.65222","5","75","36"
"4818"," UA-Tenisni korti","48.0177","37.81576","5","98","58"
"4819"," UA-Tenisni korti","50.46031","30.62292","5","2","17"
"4820"," UA-Tenisni korti","48.61153","22.28733","5","99","56"
"4821"," UA-Tenisni korti","46.63731","32.62137","5","45","12"
"4822"," UA-Tenisni korti","48.00444","37.82917","5","87","32"
"4823"," UA-Tenisni korti","50.45167","30.53167","5","85","21"
"4824"," UA-Tenisni korti","44.73274","34.50459","5","74","8"
"4825"," UA-Tenisni korti","44.50627","34.17357","5","57","50"
"4826"," UA-Tenisni korti","46.63399","32.62069","5","23","2"
"4827"," UA-Tenisni korti","50.75346","25.33532","5","17","37"
"4828"," UA-Tennisnij klub","46.46877","30.76005","5","3","57"
"4829"," UA-Tenisni korti","44.96221","34.10195","5","21","39"
"4830"," UA-Tenisni korti Antej","50.4603","30.38336","5","64","7"
"4831"," UA-Tenisni korti","50.90333","34.83417","5","27","58"
"4832"," UA-Tenisni korti","50.61712","26.25829","5","81","3"
"4833"," UA-Tenisni korti","49.82737","24.00992","5","25","20"
"4834"," UA-Tenisni korti","44.48222","34.15722","5","78","29"
"4835"," UA-Tenisni korti","48.62136","22.30966","5","3","28"
"4836"," UA-Tenisni korti","47.0735","37.52049","5","9","23"
"4837"," UA-Tenisni korti","49.43698","32.05743","5","80","3"
"4838"," UA-Tenisni korti","45.18548","33.33931","5","13","16"
"4839"," UA-Tenisni korti","48.50223","34.63145","5","77","26"
"4840"," UA-Tenisni korti","44.72442","34.48402","5","64","43"
"4841"," UA-Tenisni korti","46.44943","30.75104","5","64","40"
"4842"," UA-Badmintonnie korti","50.43148","30.51999","5","17","2"
"4843"," UA-Tenisni korti","50.35417","30.94944","5","5","59"
"4844"," UA-Tenisni korti","50.41295","30.39858","5","100","60"
"4845"," UA-Tenisni korti","50.38542","30.53573","5","67","44"
"4846"," UA-Tenisni korti","48.01281","23.57681","5","76","52"
"4847"," UA-Tenisni korti","50.61389","26.23472","5","83","11"
"4848"," UA-Tenisni korti","50.01303","36.24027","5","12","17"
"4849"," UA-Tenisni korti","44.42436","34.06707","5","1","37"
"4850"," UA-Tenisni korti","44.60777","33.48557","5","74","38"
"4851"," UA-Tenisni korti","50.43279","30.52519","5","32","33"
"4852"," UA-Tenisnij klub","46.44555","30.76611","5","53","36"
"4853"," UA-Tenisni korti","47.10618","37.62519","5","55","43"
"4854"," UA-Tenisni korti","50.43874","30.45558","5","63","51"
"4855"," UA-Tenisni korti","49.94696","36.28104","5","93","45"
"4856"," UA-Tenisnij kort","50.43667","30.33944","5","39","10"
"4857"," UA-Tenisni korti","47.08814","37.54302","5","36","10"
"4858"," UA-Tenisni korti","50.46889","30.6425","5","4","37"
"4859"," UA-Tennisnij klub","44.95701","34.10089","5","17","57"
"4860"," UA-Tenisni korti","48.02202","37.80316","5","25","51"
"4861"," UA-Tenisni korti","49.57837","34.58783","5","84","22"
"4862"," UA-Tenisni korti","50.26229","28.67631","5","42","4"
"4863"," UA-Tenisni korti","50.43101","30.52161","5","54","41"
"4864"," UA-Tenisni korti","44.58472","33.46139","5","83","32"
"4865"," UA-Tenisni korti","44.71685","34.46992","5","17","60"
"4866"," UA-Tenisni korti","46.48333","30.7025","5","18","5"
"4867"," UA-Tenisni korti","44.60355","33.54135","5","51","40"
"4868"," UA-Tenisni korti","49.81331","24.01243","5","43","21"
"4869"," UA-Tenisni korti","44.58998","33.45809","5","96","53"
"4870"," UA-Tenisni korti","50.44999","30.45387","5","28","30"
"4871"," UA-Tenisni korti","44.67948","34.42216","5","11","50"
"4872"," UA-Tenisnij klub Ljuvs","50.53833","30.26555","5","52","32"
"4873"," UA-Tenisni korti","44.60519","33.48583","5","2","26"
"4874"," UA-Tenisni korti","50.445","30.54684","5","56","8"
"4875"," UA-Tenisni korti","47.80838","35.16531","5","66","48"
"4876"," UA-Tenisni korti","44.57875","33.45984","5","84","42"
"4877"," UA-Tenisni korti","50.02212","36.23783","5","71","1"
"4878"," UA-Tenisni korti","48.52928","25.04708","5","15","9"
"4879"," UA-Tenisni korti","46.97955","31.96466","5","78","35"
"4880"," UA-Tenisni korti","50.42196","30.66277","5","57","56"
"4881"," UA-Tenisni korti","46.62043","31.1001","5","98","52"
"4882"," UA-Tenisni korti","50.46768","30.6352","5","8","56"
"4883"," UA-Tenisni korti","46.29748","30.66172","5","58","58"
"4884"," UA-Tenisni korti","44.60175","33.5118","5","80","49"
"4885"," UA-Tenisni korti","48.04808","38.15656","5","74","28"
"4886"," UA-Tenisni korti","50.49082","30.51001","5","66","28"
"4887"," UA-Tenisni korti","45.11613","33.53358","5","48","19"
"4888"," Dneprodzerzhinskij industrialjnij institut","48.53833","34.56861","1","81","5"
"4889"," Gornaja Akademija","47.66024","34.11043","1","21","8"
"4890"," Hmeljnickij institut biznesa","49.39957","26.96117","1","27","22"
"4891"," Industrialjno-Pedagogicheskij intstitut","44.93962","34.09168","1","76","56"
"4892"," Tehnnechnij Un-T","49.23496","28.4112","1","66","17"
"4893"," Akademija advokaturi","50.44574","30.49764","1","83","12"
"4894"," Ped. Un-T Im. K.D. Ushinskogo","46.49413","30.71962","1","87","54"
"4895"," Pedagogicheskij universitet","49.59171","34.55403","1","84","39"
"4896"," Un-T Nefti I Gaza","48.93144","24.69833","1","40","40"
"4897"," Gidrometeorologicheskij Tehnikum","49.98713","36.23418","1","69","50"
"4898"," Evropejskij Un-T","47.91043","33.40978","1","69","35"
"4899"," In-T Lingvistiki I Menedzhmenta","50.42626","30.52294","1","70","11"
"4900"," Universitet Turizma","50.46828","30.61231","1","96","14"
"4901"," Tehnikum zh/d transporta im. N. Ostrovskogo","50.42637","30.46238","1","40","57"
"4902"," Farmacevtichnij Fak-Tet Nmu","50.4441","30.51759","1","33","32"
"4903"," Kievskij Mezhdunarodnyj Un-T","50.45317","30.35495","1","8","13"
"4904"," Centr Ocinjuvannja Jakosti Osviti","50.45311","30.48368","1","52","26"
"4905"," Ped. U-Shhe","48.34344","33.49955","1","94","17"
"4906"," Fnezichnij Fakul'tet  Chnu","48.26823","25.91302","1","85","6"
"4907"," In-T Jekologii","50.44883","30.49467","1","46","37"
"4908"," voennoe komandno-inzhenernoe uchilishte raketnih vojsk","50.01349","36.24308","1","25","30"
"4909"," Ped. Un-T","49.5458","25.56559","1","50","42"
"4910"," Torgovo-Jekonom. Un-T","49.23648","28.48826","1","82","39"
"4911"," Ekonomicheskij universitet","50.45604","30.44072","1","89","50"
"4912"," Pedagogicheskij universitet","50.88917","34.75389","1","57","12"
"4913"," Zaporizhzhya National Technical University (1st shell)","47.81765","35.1842","1","15","1"
"4914"," Politehnikum","45.04162","35.36798","1","87","2"
"4915"," Horeograficheskoe Uchilishte","50.46583","30.43444","1","22","7"
"4916"," Kievskij Mezhdunarodnij Universitet","50.45186","30.35239","1","35","58"
"4917"," Hersonskij universitet","46.64564","32.63025","1","90","24"
"4918"," Agr. Un-T","48.56583","39.23013","1","52","6"
"4919"," Akademija Prokuraturi","50.4685","30.4671","1","62","7"
"4920"," Tehnikum Pishhevoj Prom-Ti","48.29224","38.01769","1","34","5"
"4921"," Kiev. Un-T Jekonom. I Tehnologij Transporta","50.44082","30.4823","1","78","42"
"4922"," Mariupol'skij Gumanitarnyj Un-T","47.10169","37.52437","1","48","27"
"4923"," Kiev. Fakul'tet Horeografii","50.44232","30.51892","1","35","45"
"4924"," Zaporizhzhia National University (7th shell)","47.82696","35.17131","1","40","10"
"4925"," Ukrainskij Morskoj institut","44.58111","33.4325","1","11","31"
"4926"," Institut Medsestrinstva","50.24862","28.67708","1","97","14"
"4927"," In-T Podgotovki Kadrov Gos. Sluzhby Zanjatosti","50.42767","30.50266","1","64","45"
"4928"," Priazovskij Teh. Un-T","47.09338","37.5418","1","36","11"
"4929"," Seljsko-hozjajstvennaja Akademija","49.597","34.55331","1","79","40"
"4930"," Letnaja akademija","48.53386","32.27555","1","4","36"
"4931"," Politehn. Tehnikum","48.23129","38.20005","1","87","20"
"4932"," Tehnologicheskij universitet","46.66928","32.63657","1","36","23"
"4933"," NPU im. Dragomanova","50.44882","30.49508","1","21","26"
"4934"," Tavricheskij Universitet","44.93639","34.13499","1","29","7"
"4935"," Hmel'nickij Nac. Un-T","49.40894","26.95972","1","88","38"
"4936"," Ekonomneko-Pravovij Koledzh","48.28131","25.95209","1","19","45"
"4937"," Muz. U-Shhe Nem. V.Barvnens'kogo","49.34908","23.50507","1","3","19"
"4938"," Sudostroitel'nyj Tehnikum","50.49059","30.52627","1","96","53"
"4939"," Pedagogicheskij universitet","49.35606","23.50399","1","34","6"
"4940"," Zaporozhye State Medical University (Administrative Shell)","47.83633","35.11442","1","69","1"
"4941"," Koledzh Ekolognene Ne Prirodnih Resursnev","50.29958","30.35908","1","79","42"
"4942"," Agrotehnicheskaja akademija","46.84618","35.37303","1","28","10"
"4943"," Ped. Koledzh","50.4455","30.49896","1","45","51"
"4944"," Ped. U-Shhe","49.89216","28.5941","1","82","24"
"4945"," Hersonsjkij Morsjkij institut","46.63773","32.61628","1","15","45"
"4946"," ZHU Sportcomplex","47.81916","35.18224","1","4","38"
"4947"," Akademija municipaljnogo upravlenija","50.41853","30.5386","1","12","56"
"4948"," Gumanitarnij Universitet","44.5997","33.4861","1","100","24"
"4949"," Komercnejnij Koledzh","49.55022","25.62472","1","68","31"
"4950"," Luganskij  Med. Un-T","48.51111","39.36061","1","45","31"
"4951"," Politehn. Un-T","50.89278","34.84217","1","91","46"
"4952"," Universitet Kuljtri","50.42194","30.54094","1","72","14"
"4953"," Ped. Un-T","47.90836","33.41189","1","46","1"
"4954"," Ped. Kolledzh","50.74543","25.3382","1","23","5"
"4955"," Zaporozhye State Medical University Sportcompex","47.83665","35.11366","1","7","56"
"4956"," Evropejs'kij Un-T Rnevnens'ka Fnelneja","50.61096","26.30132","1","68","29"
"4957"," Vnmu Im Pirogova","49.22782","28.44639","1","18","2"
"4958"," Bobrovic'kij Koledzh Ekonomneki Ta Menedzhmentu","50.74087","31.35217","1","84","3"
"4959"," Muz.U-Shhe Im. S.Gulaka-Artemovs'kogo","49.44721","32.06349","1","33","43"
"4960"," Kiev. Un-T Prava Nan Ukrainy","50.46142","30.36589","1","51","51"
"4961"," Izmail'skij In-T Vodnogo Transporta","45.34078","28.83129","1","60","26"
"4962"," Morehodnoe Uch-Shhe Rybnoj Prom-Ti","46.63057","32.59775","1","59","12"
"4963"," Radio Tehnicheskij Tehnikum","49.99659","36.23326","1","39","42"
"4964"," Ped. In-T Inostrannyh Jazykov","48.3041","38.01842","1","15","30"
"4965"," Kiev. Jekonomicheskij In-T Menedzhmenta","50.45119","30.44549","1","46","38"
"4966"," Tehnolog. Un-T","50.24522","28.63729","1","33","35"
"4967"," Ped. In-T","49.98751","36.25038","1","66","24"
"4968"," In-T Upravlenija","49.99894","36.25626","1","43","26"
"4969"," Agr. Un-T","49.89416","36.4483","1","8","6"
"4970"," Agr. Akademija","49.2087","28.40454","1","61","3"
"4971"," Med. Kolledzh","46.75575","36.79351","1","93","16"
"4972"," Zaporizhzhia National University (6th shell)","47.81974","35.18109","1","60","35"
"4973"," Zahnednoukr. Ekonom-Pravnichij Un-T","48.92227","24.71252","1","28","37"
"4974"," Metallurgicheskij Tehnikum","47.88503","33.38567","1","83","13"
"4975"," Krimskij ikonomicheskij Institut","44.94054","34.0943","1","49","34"
"4976"," Geografnechnij Fakul'tet","50.38256","30.47519","1","68","28"
"4977"," Kolledzh Vnu Im. V. I. Dalja","48.57591","39.33325","1","77","49"
"4978"," Sevastopoljskij voenno-morskoj institut","44.6075","33.4775","1","67","6"
"4979"," Med. Koledzh","49.44624","32.06084","1","16","58"
"4980"," In-T Jekonomiki I Upravlenija","51.52217","31.28779","1","70","7"
"4981"," MVPU svjazi","50.44639","30.49677","1","81","13"
"4982"," Mezhdunarodnij Institut Menedzhmenta","50.45166","30.46973","1","90","18"
"4983"," Mezhdunarodnyj Slovjanskij Un-T","50.0261","36.21467","1","16","46"
"4984"," Tehnologicheskij universitet","51.50577","31.33515","1","26","31"
"4985"," Universitet rozvitku ljudini Ukraina","50.45381","30.36997","1","73","10"
"4986"," Hark. Jur. Akademija F-Al","49.57988","34.56029","1","51","30"
"4987"," Politehn. In-T Im. Admirala Makarova","48.02972","30.84944","1","59","6"
"4988"," Med. Kolledzh","48.04219","30.84352","1","66","13"
"4989"," Kievo-Mogiljanskaja akademija","50.46432","30.51916","1","52","45"
"4990"," Lguvd Im. E.O. Didorenko","48.55521","39.17922","1","63","31"
"4991"," Agr. Un-T","48.768","30.23494","1","48","58"
"4992"," Medichna akademija","48.92138","24.70917","1","30","45"
"4993"," In-ut dizajna i irgonomiki","50.4369","30.43211","1","11","27"
"4994"," Akademija Milicii","48.91109","24.70309","1","93","21"
"4995"," Universitet transporta","50.44074","30.48278","1","86","10"
"4996"," Metallurgicheskaja Akademija","47.89773","33.39614","1","5","55"
"4997"," Knukii F-L","48.5047","32.26074","1","15","1"
"4998"," Akademija Zhilkomhoza","47.97153","37.87311","1","59","10"
"4999"," L'vovskij In-T Menedzhmenta","49.8329","23.9945","1","46","48"
"5000"," Defense Dept. ZNTU","47.86228","35.17699","1","49","32"
"5001"," Akademija Vodnogo Transporta","50.46755","30.50772","1","3","14"
"5002"," Duhovnaja Seminarija","49.99213","36.22887","1","72","49"
"5003"," Fnen.-Jur. Un-T","48.29525","25.92804","1","7","52"
"5004"," Luganskoe Duhovnoe Uch-Shhe","48.56362","39.34997","1","3","49"
"5005"," Hud. Uch-Shhe Im. Samokisha","44.93558","34.0954","1","4","39"
"5006"," Politehnicheskij Kolledzh","49.89853","28.57591","1","12","60"
"5007"," Tehnicheskij universitet","49.55055","25.60028","1","54","34"
"5008"," Uch-Shhe Fiz. Kul'tury","50.5085","30.76907","1","45","53"
"5009"," Rektorat NMU im. A. Bogomoljca","50.44291","30.51513","1","70","23"
"5010"," Ekonom. fakuljtet Universiteta im. Shevchenko","50.38895","30.48132","1","45","7"
"5011"," Teatraljnij institut im.Karpenko-Karogo","50.45387","30.50666","1","10","18"
"5012"," Zaporizhzhya National Technical University (2nd shell)","47.8189","35.18014","1","19","47"
"5013"," Juridichnij institut","48.91686","24.70184","1","34","40"
"5014"," MAUP","48.52801","32.27588","1","76","53"
"5015"," Kolledzh Kul'tury I Isskustv","48.56722","39.3475","1","25","42"
"5016"," Ukrainsjka ivangeljsjka Teologichna Seminarija","50.54722","30.34361","1","45","5"
"5017"," Muzykal'noe Uchilishhe","48.51839","32.27869","1","67","49"
"5018"," Ped. Koledzh","50.44907","30.63044","1","62","46"
"5019"," Hmeljnicjkij universitet","49.40611","26.96472","1","75","20"
"5020"," Ped. Un-T","46.75448","36.78471","1","5","21"
"5021"," Medichna Akademneja Pnesljadiplomnone Osvneti","50.46943","30.44966","1","77","36"
"5022"," Kooperativnij Tehnnekum","51.49206","31.30952","1","18","34"
"5023"," Tehnnechnij Koledzh","50.61837","26.27815","1","97","19"
"5024"," Ekonomichno-Pravij Licej","49.792","30.1291","1","21","47"
"5025"," Bankovskaja Akademija","50.90469","34.79503","1","72","5"
"5026"," 1-J Kinevs'kij Medichnij Koledzh 1842 G","50.46565","30.47664","1","65","12"
"5027"," Zaporizhzhia National University (1st shell)","47.81936","35.18309","1","50","21"
"5028"," Institut Fizkuljturi","50.43178","30.51821","1","34","45"
"5029"," Universitet Agronomii i Pochvoznavstva","50.00467","36.251","1","33","1"
"5030"," Drogobic'ka Duhovna Semnenarneja","49.35051","23.50449","1","21","48"
"5031"," Hersonskij Morskoj Kolledzh","46.63565","32.61733","1","2","2"
"5032"," In-T Suhoputnyh Vojsk","46.44261","30.74307","1","61","2"
"5033"," Agrarno-Tehnichnij Universitet","48.68607","26.58086","1","5","21"
"5034"," Institut zhurnalistiki","50.47019","30.46708","1","29","54"
"5035"," Jelektromehanicheskij Tehnikum Hnagh","49.98272","36.30019","1","24","39"
"5036"," Zaporizhzhya National Technical University (4th shell)","47.81735","35.18578","1","29","28"
"5037"," Finansovo-Pravovoj Kolledzh","50.43599","30.45651","1","21","49"
"5038"," Volinskij universitet","50.74664","25.33068","1","22","39"
"5039"," Institut pozhezhnoi bezpeki","49.45333","32.01111","1","47","53"
"5040"," Voennij institut im. S.P. Koroleva","50.28321","28.61263","1","20","16"
"5041"," ZNU Dormitory","47.8203","35.18305","1","17","20"
"5042"," Ukranena Un-T","46.74438","33.36102","1","6","47"
"5043"," Institut dekorativno-prikladnogo iskusstva i dizajna","50.40861","30.55","1","67","3"
"5044"," Akademija vneshnej torgovli","50.42111","30.5375","1","64","39"
"5045"," Akademija Truda i Socialjnih Otnoshenij","50.37172","30.45389","1","44","37"
"5046"," Tehnologo-Jekonom. Tehnikum","48.50613","34.61555","1","51","13"
"5047"," Nikolaevskaja morehodnaja shkola","46.96583","31.95778","1","97","52"
"5048"," Milicejskaja shkola","47.9975","37.8975","1","39","40"
"5049"," In-T Jekonom.","50.44737","30.46248","1","32","46"
"5050"," Tehnnekum Harchovih Tehnolognej","49.59056","34.54179","1","31","53"
"5051"," Agr. Akademija","49.59633","34.5533","1","75","5"
"5052"," Luganskij voennij licej","48.52611","39.37444","1","59","24"
"5053"," Med. Koledzh","49.57972","34.55349","1","30","28"
"5054"," Nen-T Prava","51.51109","31.27702","1","13","57"
"5055"," Un-T Informatiki I Iskusstvennogo Intellekta","48.01167","37.79417","1","20","39"
"5056"," In-T Vostokovedenija I Inostrannyh Jazykov","49.97318","36.19301","1","77","29"
"5057"," Ovakolu","46.44865","30.73962","1","30","49"
"5058"," Ekonom-Pravovij Koledzh","48.53534","25.0551","1","87","2"
"5059"," Kiev. Biznes-In-T","50.4474","30.45841","1","4","17"
"5060"," Ped. Un-T","49.24137","28.49697","1","34","6"
"5061"," Galjac'ka Akad?Mneja","48.94202","24.74147","1","15","4"
"5062"," Un-T Jekonomiki I Finansov","49.98684","36.23411","1","40","22"
"5063"," Med. Kolledzh","50.89126","34.82583","1","43","48"
"5064"," Agr. Koledzh Upravlnennja Ne Prava","49.58181","34.55963","1","69","45"
"5065"," Ukrainsko-Amerikanskij Gumanitarnyj In-T","50.44862","30.49525","1","75","44"
"5066"," Akademija prokuraturi","50.46742","30.46728","1","16","50"
"5067"," Akademija kuljturi i iskusstv","50.43613","30.55745","1","5","18"
"5068"," Koksohimicheskij Tehnikum","47.89736","33.41712","1","47","24"
"5069"," Universitet grazhdanskoj oboroni","50.01082","36.24715","1","54","17"
"5070"," Berezhans'kij Agrotehnnechnij Nen-T","49.4446","24.93843","1","15","20"
"5071"," Pedagogicheskij Universitet","51.50058","31.31644","1","9","31"
"5072"," L'vovskaja Kommercheskaja Akademija","49.82553","24.03119","1","2","31"
"5073"," Shkola inostrannih jazikov","50.01111","36.23","1","94","11"
"5074"," Seljsko-hozjajstvennaja Akademija","49.2075","28.40194","1","44","35"
"5075"," Akademija Derzhupravlnennja","48.45493","35.05106","1","43","48"
"5076"," In-T Zemleustrojstva I Informac. Tehnologij","50.45593","30.41395","1","59","54"
"5077"," Juzhno-Ukrainskij Ped. Un-T","44.60194","33.53972","1","2","46"
"5078"," Metallurgicheskij Tehnikum","48.63465","35.2514","1","85","31"
"5079"," Universitet Potrebiteljskoj Kooperacii","49.59451","34.54266","1","58","43"
"5080"," Akademija Pogran.vojsk","49.41969","27.00462","1","10","16"
"5081"," Chnu Nem. B. Hmel'nic'kogo","49.4436","32.06215","1","43","35"
"5082"," Politehn. Tehnikum","49.5875","34.54278","1","88","50"
"5083"," Stomatologicheskaja akademija","49.58166","34.54862","1","74","58"
"5084"," Visshee uchilishte fizicheskoj kuljturi","50.46917","30.63889","1","2","29"
"5085"," Tehnikum ligkoj promishlennosti","50.41684","30.5368","1","57","11"
"5086"," In-T Intellektual'noj Sobstvennosti I Prava","50.43172","30.47313","1","31","7"
"5087"," Universitet Menedzhmenta","44.49877","34.17311","1","34","17"
"5088"," Ukrainsjkij gumanitarnij institut","50.56454","30.24352","1","30","45"
"5089"," Agr. Nen-T","49.44304","24.93266","1","1","40"
"5090"," Kievskaja duhovnaja akademija i seminarija","50.43251","30.55913","1","18","6"
"5091"," Transportnij universitet","50.44016","30.54997","1","14","6"
"5092"," Evropejskij Universitet","50.46111","30.37917","1","51","12"
"5093"," Torgovo-Jekonom. Kolledzh","49.9844","36.22237","1","43","10"
"5094"," Universitet rozvitku ljudini Ukraina","50.7727","25.37083","1","83","33"
"5095"," In-T Kommercii","48.51095","32.27129","1","68","56"
"5096"," Radneomehannechnij Koledzh","50.43088","30.65708","1","52","7"
"5097"," ZNTU Sportcomplex","47.82058","35.17935","1","19","8"
"5098"," Mashinostroitel'nyj Kolledzh","48.73466","37.53325","1","22","58"
"5099"," Mashinostroitel'nyj Kolledzh","50.91755","34.8075","1","28","56"
"5100"," Mezhotraslevyj In-T Upravl.","50.43068","30.447","1","70","29"
"5101"," Agrarno-Ekonom. Koledzh Pdaa","49.59604","34.55952","1","31","43"
"5102"," Gornyj Tehnikum","48.01514","33.4678","1","67","55"
"5103"," Kievskij stroiteljnij tehnikum","50.438","30.48055","1","47","38"
"5104"," In-T Pozharnoj Bezopasnosti","49.85004","24.01469","1","38","57"
"5105"," Akademneja Pedagognechnih Nauk Ukraneni Prezidneja","50.45734","30.49219","1","26","54"
"5106"," Kiev. In-T Biznesa I Tehnologij","50.49201","30.43626","1","33","15"
